date,buy,sell
2016-07-16,36680000,37100000
2016-07-18,36450000,36830000
2016-07-19,36440000,36820000
2016-07-20,36420000,36780000
2016-07-21,36330000,36660000
2016-07-22,36350000,36680000
2016-07-23,36310000,36650000
2016-07-25,36220000,36530000
2016-07-26,36300000,36580000
2016-07-27,36240000,36500000
2016-07-28,36460000,36720000
2016-07-29,36310000,36560000
2016-08-01,36470000,36740000
2016-08-02,36590000,36850000
2016-08-03,36700000,36970000
2016-08-04,36600000,36850000
2016-08-05,36660000,36910000
2016-08-06,36330000,36620000
2016-08-08,36320000,36580000
2016-08-09,36380000,36630000
2016-08-10,36540000,36800000
2016-08-11,36460000,36720000
2016-08-12,36400000,36660000
2016-08-15,36450000,36700000
2016-08-16,36540000,36780000
2016-08-17,36460000,36710000
2016-08-18,36490000,36750000
2016-08-19,36480000,36730000
2016-08-20,36400000,36670000
2016-08-22,36350000,36610000
2016-08-23,36390000,36650000
2016-08-24,36370000,36630000
2016-08-25,36300000,36560000
2016-08-26,36330000,36580000
2016-08-27,36290000,36550000
2016-08-29,36240000,36500000
2016-08-30,36220000,36490000
2016-08-31,36130000,36390000
2016-09-01,35930000,36200000
2016-09-05,36150000,36380000
2016-09-06,36150000,36390000
2016-09-07,36310000,36570000
2016-09-08,36300000,36550000
2016-09-10,36090000,36360000
2016-09-12,36060000,36310000
2016-09-13,36080000,36330000
2016-09-14,36050000,36290000
2016-09-15,36010000,36250000
2016-09-16,35960000,36210000
2016-09-17,35950000,36200000
2016-09-18,35950000,36200000
2016-09-19,36000000,36250000
2016-09-20,35990000,36240000
2016-09-21,36050000,36300000
2016-09-22,36100000,36360000
2016-09-23,36100000,36340000
2016-09-24,36100000,36350000
2016-09-26,36040000,36280000
2016-09-27,36020000,36240000
2016-09-28,35920000,36140000
2016-09-29,35910000,36130000
2016-09-30,35980000,36230000
2016-10-01,35920000,36170000
2016-10-03,35900000,36120000
2016-10-04,35830000,36050000
2016-10-05,35230000,35480000
2016-10-08,35340000,35590000
2016-10-10,35500000,35750000
2016-10-11,35450000,35700000
2016-10-12,35400000,35640000
2016-10-13,35420000,35660000
2016-10-19,35500000,35730000
2016-10-20,35480000,35710000
2016-10-21,35450000,35670000
2016-10-22,35470000,35700000
2016-10-24,35470000,35700000
2016-10-25,35510000,35750000
2016-10-26,35550000,35780000
2016-10-27,35520000,35750000
2016-11-02,36200000,36650000
2016-11-03,35900000,36400000
2016-11-04,36200000,36750000
2016-11-08,35900000,36280000
2016-11-09,36450000,37100000
2016-11-10,36150000,36500000
2016-11-14,35700000,35950000
2016-11-15,35750000,36000000
2016-11-16,35750000,36000000
2016-11-17,35730000,35960000
2016-11-18,35600000,35800000
2016-11-19,35650000,35850000
2016-11-21,35660000,35840000
2016-11-24,35430000,35620000
2016-11-25,35450000,35630000
2016-11-26,35510000,35710000
2016-11-28,35630000,35830000
2016-11-29,35590000,35790000
2016-11-30,35620000,35820000
2016-12-01,35540000,35740000
2016-12-05,36100000,36350000
2016-12-06,36250000,36650000
2016-12-07,36050000,36450000
2016-12-08,36080000,36480000
2016-12-09,36070000,36470000
2016-12-13,36000000,36500000
2016-12-14,36100000,36600000
2016-12-15,35600000,36200000
2016-12-16,35550000,36150000
2016-12-17,35700000,36300000
2016-12-19,35850000,36500000
2016-12-20,35830000,36480000
2016-12-21,35850000,36500000
2016-12-22,35750000,36450000
2016-12-28,35670000,36420000
2016-12-29,35600000,36400000
2016-12-30,35730000,36450000
2016-12-31,35000000,36100000
2017-01-03,36000000,36400000
2017-01-04,36220000,36520000
2017-01-05,36370000,36670000
2017-01-11,36320000,36620000
2017-01-12,36470000,36770000
2017-01-13,36420000,36720000
2017-01-14,36430000,36730000
2017-01-16,36450000,36750000
2017-01-17,36450000,36750000
2017-01-18,36430000,36730000
2017-01-23,36370000,36740000
2017-01-24,36520000,36920000
2017-01-25,36100000,36800000
2017-02-03,37230000,37630000
2017-02-04,37250000,37650000
2017-02-05,37250000,37750000
2017-02-06,36400000,37250000
2017-02-09,36970000,37270000
2017-02-10,36720000,37020000
2017-02-11,36800000,37100000
2017-02-13,36640000,36940000
2017-02-14,36660000,36960000
2017-02-15,36670000,36970000
2017-02-16,36760000,37060000
2017-02-22,36680000,36950000
2017-02-23,36650000,36920000
2017-02-24,36750000,37030000
2017-02-25,36720000,37020000
2017-02-27,36680000,36950000
2017-02-28,36650000,36910000
2017-03-01,36630000,36900000
2017-03-02,36650000,36920000
2017-03-03,36580000,36830000
2017-03-09,36360000,36610000
2017-03-10,36330000,36580000
2017-03-11,36400000,36650000
2017-03-13,36430000,36680000
2017-03-14,36400000,36650000
2017-03-15,36420000,36670000
2017-03-16,36550000,36800000
2017-03-17,36551000,36800000
2017-03-22,36520000,36720000
2017-03-23,36450000,36650000
2017-03-24,36430000,36630000
2017-03-25,36460000,36660000
2017-03-27,36450000,36650000
2017-03-28,36440000,36640000
2017-03-29,36440000,36640000
2017-03-30,36400000,36600000
2017-04-07,36400000,36600000
2017-04-08,36400000,36600000
2017-04-10,36400000,36600000
2017-04-11,36400000,36600000
2017-04-12,36520000,36720000
2017-04-13,36690000,36890000
2017-04-14,36880000,37080000
2017-04-17,36700000,36970000
2017-04-18,36630000,36880000
2017-04-19,36570000,36800000
2017-04-20,36540000,36760000
2017-04-21,36650000,36850000
2017-04-22,36650000,36880000
2017-04-24,36560000,36760000
2017-04-25,36530000,36720000
2017-05-04,36310000,36540000
2017-05-05,36430000,36650000
2017-05-06,36300000,36630000
2017-05-08,36420000,36620000
2017-05-09,36400000,36600000
2017-05-10,36340000,36540000
2017-05-11,36330000,36530000
2017-05-12,36400000,36600000
2017-05-13,36400000,36620000
2017-05-15,36430000,36630000
2017-05-24,36310000,36510000
2017-05-25,36340000,36540000
2017-05-26,36380000,36580000
2017-05-27,36380000,36600000
2017-05-29,36330000,36530000
2017-05-30,36280000,36480000
2017-05-31,36200000,36400000
2017-06-01,36230000,36430000
2017-06-02,36200000,36400000
2017-06-03,36200000,36400000
2017-06-08,36340000,36540000
2017-06-09,36270000,36470000
2017-06-10,36220000,36440000
2017-06-12,36240000,36440000
2017-06-13,36200000,36400000
2017-06-14,36240000,36440000
2017-06-15,36230000,36430000
2017-06-16,36160000,36360000
2017-06-19,36150000,36350000
2017-06-20,36140000,36340000
2017-06-21,36130000,36330000
2017-06-22,36170000,36370000
2017-06-28,36190000,36390000
2017-06-29,36160000,36360000
2017-06-30,36170000,36370000
2017-07-01,36180000,36380000
2017-07-03,36110000,36310000
2017-07-04,36030000,36250000
2017-07-05,36070000,36290000
2017-07-06,36070000,36290000
2017-07-07,36070000,36290000
2017-07-08,36040000,36270000
2017-07-10,36020000,36240000
2017-07-19,36180000,36380000
2017-07-20,36160000,36360000
2017-07-21,36200000,36400000
2017-07-22,36230000,36430000
2017-07-24,36190000,36390000
2017-07-25,36130000,36330000
2017-07-26,36060000,36260000
2017-07-27,36150000,36350000
2017-07-28,36100000,36300000
2017-07-29,36160000,36360000
2017-07-31,36130000,36330000
2017-08-01,36120000,36320000
2017-08-11,36330000,36530000
2017-08-12,36350000,36550000
2017-08-14,36280000,36480000
2017-08-15,36190000,36390000
2017-08-16,36130000,36330000
2017-08-17,36250000,36450000
2017-08-18,36320000,36520000
2017-08-19,36300000,36500000
2017-08-21,36280000,36480000
2017-08-22,36250000,36450000
2017-08-23,36230000,36430000
2017-08-24,36220000,36420000
2017-08-25,36250000,36450000
2017-08-26,36280000,36480000
2017-08-28,36280000,36480000
2017-08-31,36360000,36560000
2017-09-01,36450000,36650000
2017-09-04,36600000,36850000
2017-09-05,36580000,36780000
2017-09-06,36850000,37050000
2017-09-07,36830000,37030000
2017-09-08,37060000,37280000
2017-09-09,36940000,37160000
2017-09-11,36780000,36980000
2017-09-12,36540000,36740000
2017-09-13,36580000,36780000
2017-09-14,36500000,36700000
2017-09-15,36560000,36760000
2017-09-21,36480000,36680000
2017-09-22,36500000,36700000
2017-09-23,36530000,36730000
2017-09-25,36500000,36700000
2017-09-26,36520000,36720000
2017-09-27,36400000,36600000
2017-09-28,36370000,36570000
2017-10-05,36400000,36600000
2017-10-06,36370000,36570000
2017-10-07,36410000,36610000
2017-10-09,36410000,36610000
2017-10-10,36440000,36640000
2017-10-11,36430000,36630000
2017-10-12,36490000,36690000
2017-10-13,36460000,36660000
2017-10-14,36530000,36730000
2017-10-16,36500000,36700000
2017-10-25,36270000,36470000
2017-10-26,36270000,36470000
2017-10-27,36290000,36490000
2017-10-28,36340000,36540000
2017-10-30,36300000,36500000
2017-10-31,36380000,36580000
2017-11-01,36420000,36620000
2017-11-02,36420000,36620000
2017-11-03,36400000,36600000
2017-11-04,36380000,36580000
2017-11-06,36370000,36570000
2017-11-14,36350000,36550000
2017-11-15,36420000,36620000
2017-11-16,36360000,36560000
2017-11-17,36350000,36550000
2017-11-18,36430000,36630000
2017-11-20,36370000,36570000
2017-11-21,36400000,36600000
2017-11-22,36420000,36620000
2017-11-23,36400000,36600000
2017-11-24,36400000,36600000
2017-12-05,36320000,36520000
2017-12-06,36320000,36520000
2017-12-07,36250000,36450000
2017-12-08,36180000,36380000
2017-12-09,36200000,36400000
2017-12-11,36270000,36470000
2017-12-12,36300000,36500000
2017-12-13,36260000,36460000
2017-12-14,36300000,36500000
2017-12-15,36300000,36500000
2017-12-16,36320000,36520000
2017-12-18,36320000,36520000
2017-12-19,36340000,36540000
2017-12-28,36370000,36590000
2017-12-29,36340000,36560000
2017-12-30,35500000,36440000
2018-01-01,36470000,36670000
2018-01-02,36550000,36750000
2018-01-03,36500000,36700000
2018-01-04,36440000,36640000
2018-01-05,36490000,36690000
2018-01-06,36480000,36680000
2018-01-08,36400000,36600000
2018-01-09,36400000,36600000
2018-01-10,36410000,36610000
2018-01-16,36670000,36870000
2018-01-17,36670000,36870000
2018-01-18,36570000,36770000
2018-01-19,36690000,36860000
2018-01-20,36680000,36850000
2018-01-22,36700000,36870000
2018-01-23,36710000,36880000
2018-01-24,36810000,36980000
2018-01-25,37000000,37170000
2018-01-29,36800000,36980000
2018-01-30,36690000,36890000
2018-01-31,36680000,36880000
2018-02-01,36670000,36870000
2018-02-02,36760000,36920000
2018-02-03,36710000,36880000
2018-02-05,36670000,36840000
2018-02-06,36750000,36920000
2018-02-07,36650000,36820000
2018-02-12,36820000,37040000
2018-02-13,36920000,37120000
2018-02-16,36920000,37120000
2018-02-21,36870000,37120000
2018-02-22,36880000,37010000
2018-02-23,36860000,36990000
2018-02-24,36800000,36980000
2018-02-25,36750000,37050000
2018-02-26,36800000,36940000
2018-03-05,36680000,36860000
2018-03-06,36640000,36820000
2018-03-07,36660000,36840000
2018-03-08,36640000,36820000
2018-03-09,36580000,36760000
2018-03-13,36550000,36800000
2018-03-19,36550000,36800000
2018-03-22,36600000,36780000
2018-03-23,36710000,36890000
2018-03-24,36840000,37040000
2018-03-26,36840000,37020000
2018-03-30,36640000,36820000
2018-03-31,36620000,36800000
2018-04-02,36620000,36800000
2018-04-03,36680000,36860000
2018-04-04,36740000,36920000
2018-04-05,36570000,36750000
2018-04-10,36670000,36850000
2018-04-11,36730000,36910000
2018-04-12,36840000,37040000
2018-04-13,36780000,36960000
2018-04-14,36950000,37170000
2018-04-16,36830000,37030000
2018-04-17,36900000,37080000
2018-04-23,36650000,36830000
2018-04-24,36640000,36840000
2018-04-26,36610000,36790000
2018-04-27,36620000,36820000
2018-04-28,36670000,36870000
2018-05-02,36540000,36720000
2018-05-03,36570000,36750000
2018-05-04,36570000,36750000
2018-05-05,36600000,36780000
2018-05-07,36550000,36730000
2018-05-08,36560000,36740000
2018-05-13,36560000,36740000
2018-05-16,36480000,36680000
2018-05-17,36460000,36660000
2018-05-18,36480000,36680000
2018-05-19,36550000,36750000
2018-05-21,36490000,36690000
2018-05-22,36500000,36700000
2018-05-23,36500000,36700000
2018-05-24,36510000,36710000
2018-05-30,36550000,36700000
2018-05-31,36570000,36720000
2018-06-01,36570000,36720000
2018-06-02,36560000,36710000
2018-06-04,36550000,36700000
2018-06-05,36560000,36710000
2018-06-06,36560000,36720000
2018-06-07,36590000,36750000
2018-06-08,36610000,36770000
2018-06-13,36770000,36970000
2018-06-14,36800000,37000000
2018-06-15,36770000,36970000
2018-06-16,36690000,36890000
2018-06-18,36740000,36920000
2018-06-19,36760000,36940000
2018-06-20,36740000,36920000
2018-06-21,36650000,36830000
2018-06-22,36770000,36960000
2018-06-27,36690000,36860000
2018-06-28,36640000,36810000
2018-06-29,36610000,36780000
2018-06-30,36640000,36820000
2018-07-02,36700000,36880000
2018-07-03,36670000,36860000
2018-07-04,36680000,36870000
2018-07-05,36690000,36880000
2018-07-06,36710000,36900000
2018-07-13,36820000,37000000
2018-07-14,36830000,37010000
2018-07-16,36780000,36960000
2018-07-17,36760000,36940000
2018-07-18,36590000,36770000
2018-07-19,36570000,36750000
2018-07-24,36740000,36920000
2018-07-25,36770000,36950000
2018-07-26,36700000,36880000
2018-07-27,36700000,36880000
2018-07-28,36720000,36900000
2018-07-30,36710000,36890000
2018-07-31,36690000,36870000
2018-08-06,36650000,36830000
2018-08-07,36680000,36860000
2018-08-08,36630000,36810000
2018-08-09,36610000,36780000
2018-08-10,36620000,36790000
2018-08-11,36640000,36820000
2018-08-13,36590000,36770000
2018-08-14,36580000,36760000
2018-08-20,36590000,36770000
2018-08-21,36560000,36740000
2018-08-22,36580000,36760000
2018-08-23,36560000,36740000
2018-08-24,36570000,36750000
2018-08-25,36640000,36820000
2018-08-27,36620000,36800000
2018-08-28,36600000,36780000
2018-08-29,36560000,36730000
2018-08-30,36570000,36740000
2018-09-11,36530000,36700000
2018-09-12,36520000,36690000
2018-09-13,36540000,36710000
2018-09-14,36550000,36710000
2018-09-15,36520000,36680000
2018-09-17,36530000,36690000
2018-09-18,36520000,36680000
2018-09-19,36530000,36680000
2018-09-20,36510000,36660000
2018-09-21,36540000,36690000
2018-09-22,36520000,36670000
2018-09-24,36470000,36620000
2018-09-25,36410000,36560000
2018-09-26,36420000,36570000
2018-10-05,36380000,36520000
2018-10-06,36400000,36540000
2018-10-08,36380000,36520000
2018-10-09,36360000,36500000
2018-10-10,36360000,36500000
2018-10-11,36390000,36530000
2018-10-12,36460000,36600000
2018-10-13,36470000,36610000
2018-10-15,36530000,36670000
2018-10-16,36490000,36630000
2018-10-17,36520000,36660000
2018-10-18,36490000,36630000
2018-10-19,36500000,36640000
2018-10-26,36500000,36640000
2018-10-27,36480000,36620000
2018-10-29,36430000,36570000
2018-10-30,36380000,36520000
2018-10-31,36360000,36500000
2018-11-01,36410000,36560000
2018-11-02,36440000,36600000
2018-11-03,36450000,36600000
2018-11-05,36440000,36590000
2018-11-06,36370000,36530000
2018-11-14,36360000,36500000
2018-11-15,36420000,36580000
2018-11-16,36480000,36640000
2018-11-17,36520000,36680000
2018-11-19,36490000,36650000
2018-11-20,36460000,36620000
2018-11-21,36430000,36590000
2018-11-22,36410000,36570000
2018-11-23,36380000,36540000
2018-11-24,36380000,36540000
2018-11-26,36360000,36520000
2018-12-05,36300000,36460000
2018-12-06,36260000,36420000
2018-12-07,36270000,36430000
2018-12-08,36330000,36490000
2018-12-10,36350000,36510000
2018-12-11,36310000,36470000
2018-12-12,36260000,36420000
2018-12-13,36220000,36380000
2018-12-14,36250000,36410000
2018-12-15,36280000,36440000
2018-12-17,36250000,36430000
2018-12-18,36240000,36420000
2018-12-19,36230000,36410000
2018-12-27,36270000,36450000
2018-12-28,36340000,36540000
2018-12-29,36330000,36550000
2018-12-31,36270000,36570000
2019-01-02,36490000,36670000
2019-01-03,36540000,36740000
2019-01-04,36590000,36790000
2019-01-05,36540000,36740000
2019-01-07,36610000,36790000
2019-01-12,36540000,36720000
2019-01-14,36530000,36710000
2019-01-15,36500000,36680000
2019-01-16,36470000,36650000
2019-01-17,36540000,36720000
2019-01-18,36560000,36740000
2019-01-19,36520000,36700000
2019-01-21,36410000,36590000
2019-01-22,36380000,36560000
2019-01-26,36380000,36560000
2019-01-28,36580000,36780000
2019-01-29,36650000,36850000
2019-01-30,36720000,36920000
2019-01-31,36900000,37100000
2019-02-01,36880000,37100000
2019-02-11,36930000,37130000
2019-02-12,36970000,37170000
2019-02-13,36780000,37020000
2019-02-14,36500000,37000000
2019-02-15,36600000,36820000
2019-02-20,36950000,37150000
2019-02-21,36930000,37130000
2019-02-22,36900000,37100000
2019-02-23,36900000,37100000
2019-02-25,36870000,37070000
2019-02-26,36860000,37060000
2019-02-27,36850000,37050000
2019-02-28,36800000,37000000
2019-03-01,36720000,36920000
2019-03-07,36450000,36620000
2019-03-08,36470000,36640000
2019-03-09,36510000,36680000
2019-03-11,36480000,36650000
2019-03-12,36470000,36630000
2019-03-13,36570000,36730000
2019-03-14,36510000,36670000
2019-03-15,36500000,36650000
2019-03-16,36480000,36630000
2019-03-18,36500000,36650000
2019-03-19,36520000,36670000
2019-03-20,36520000,36670000
2019-03-28,36610000,36730000
2019-03-29,36400000,36520000
2019-03-30,36440000,36550000
2019-04-01,36370000,36530000
2019-04-02,36330000,36490000
2019-04-03,36330000,36490000
2019-04-04,36350000,36500000
2019-04-05,36330000,36480000
2019-04-06,36330000,36480000
2019-04-08,36370000,36520000
2019-04-09,36370000,36520000
2019-04-10,36410000,36560000
2019-04-11,36420000,36570000
2019-04-12,36340000,36490000
2019-04-13,36340000,36490000
2019-04-16,36290000,36440000
2019-04-17,36180000,36330000
2019-04-22,36180000,36330000
2019-04-27,36300000,36500000
2019-05-02,36100000,36270000
2019-05-03,36070000,36240000
2019-05-04,36180000,36350000
2019-05-06,36200000,36370000
2019-05-07,36160000,36330000
2019-05-08,36200000,36370000
2019-05-09,36180000,36350000
2019-05-10,36240000,36410000
2019-05-11,36260000,36430000
2019-05-13,36200000,36370000
2019-05-14,36380000,36550000
2019-05-15,36340000,36510000
2019-05-16,36340000,36510000
2019-05-17,36260000,36430000
2019-05-30,36150000,36340000
2019-05-31,36330000,36500000
2019-06-01,36500000,36700000
2019-06-03,36640000,36810000
2019-06-04,36820000,37020000
2019-06-05,36900000,37150000
2019-06-06,36950000,37200000
2019-06-07,37000000,37200000
2019-06-08,37150000,37450000
2019-06-13,37200000,37400000
2019-06-14,37400000,37800000
2019-06-15,37300000,37600000
2019-06-17,37300000,37500000
2019-06-18,37500000,37700000
2019-06-19,37400000,37600000
2019-06-20,38230000,38480000
2019-06-22,38600000,38850000
2019-06-24,38600000,38850000
2019-06-25,39100000,39400000
2019-06-26,38800000,39050000
2019-06-29,38650000,38900000
2019-07-01,38100000,38350000
2019-07-02,38250000,38450000
2019-07-03,38850000,39150000
2019-07-04,38750000,39000000
2019-07-05,38850000,39100000
2019-07-06,38550000,38800000
2019-07-08,38800000,39050000
2019-07-12,38920000,39150000
2019-07-13,39000000,39250000
2019-07-15,39100000,39300000
2019-07-16,39050000,39250000
2019-07-17,38950000,39150000
2019-07-18,39170000,39420000
2019-07-19,39600000,39900000
2019-07-20,39400000,39700000
2019-07-22,39500000,39750000
2019-07-23,39350000,39600000
2019-07-25,39550000,39800000
2019-07-26,39370000,39620000
2019-07-27,39420000,39670000
2019-07-29,39400000,39620000
2019-07-30,39530000,39730000
2019-07-31,39600000,39800000
2019-08-01,39210000,39440000
2019-08-02,39650000,39900000
2019-08-03,39700000,39950000
2019-08-05,40250000,40550000
2019-08-06,40500000,40800000
2019-08-07,40800000,41100000
2019-08-08,41850000,42250000
2019-08-09,41650000,42050000
2019-08-10,41450000,41850000
2019-08-12,41350000,41700000
2019-08-13,41850000,42200000
2019-08-14,41200000,41600000
2019-08-15,41600000,42000000
2019-08-16,41500000,41850000
2019-08-17,41500000,41900000
2019-08-19,41300000,41650000
2019-08-20,41450000,41750000
2019-08-21,41300000,41600000
2019-08-22,41430000,41730000
2019-08-23,41450000,41750000
2019-08-24,42050000,42400000
2019-08-26,42450000,42850000
2019-08-28,42400000,42800000
2019-08-29,42550000,42900000
2019-08-30,42300000,42650000
2019-08-31,42250000,42600000
2019-09-03,42350000,42650000
2019-09-04,42400000,42750000
2019-09-05,42550000,42900000
2019-09-06,42100000,42450000
2019-09-07,42100000,42450000
2019-09-09,41750000,42100000
2019-09-10,41500000,41800000
2019-09-12,41600000,41950000
2019-09-13,41800000,42150000
2019-09-14,41550000,41900000
2019-09-16,41600000,41950000
2019-09-17,41550000,41850000
2019-09-18,41650000,41950000
2019-09-19,41650000,41950000
2019-09-20,41650000,41950000
2019-09-21,41900000,42200000
2019-09-23,41980000,42280000
2019-09-24,42050000,42350000
2019-09-25,42250000,42600000
2019-09-26,41950000,42250000
2019-09-27,41700000,42000000
2019-09-28,41700000,42000000
2019-09-30,41500000,41800000
2019-10-01,41200000,41500000
2019-10-02,41200000,41550000
2019-10-03,41650000,41950000
2019-10-04,41750000,42050000
2019-10-05,41750000,42050000
2019-10-07,41650000,41950000
2019-10-08,41600000,41850000
2019-10-09,41790000,42040000
2019-10-10,41800000,42050000
2019-10-11,41770000,42020000
2019-10-12,41500000,41800000
2019-10-14,41560000,41830000
2019-10-15,41470000,41740000
2019-10-16,41420000,41690000
2019-10-17,41430000,41700000
2019-10-18,41480000,41750000
2019-10-19,41470000,41750000
2019-10-21,41480000,41750000
2019-10-23,41550000,41820000
2019-10-24,41500000,41760000
2019-10-25,41650000,41930000
2019-10-26,41670000,41950000
2019-10-28,41720000,41980000
2019-10-29,41630000,41910000
2019-10-30,41530000,41810000
2019-10-31,41680000,41960000
2019-11-01,41860000,42140000
2019-11-02,41880000,42160000
2019-11-04,41790000,42050000
2019-11-05,41710000,41980000
2019-11-06,41570000,41840000
2019-11-07,41600000,41870000
2019-11-08,41370000,41650000
2019-11-09,41260000,41540000
2019-11-13,41160000,41420000
2019-11-14,41240000,41500000
2019-11-15,41230000,41480000
2019-11-16,41240000,41520000
2019-11-18,41190000,41410000
2019-11-19,41260000,41480000
2019-11-20,41420000,41640000
2019-11-21,41410000,41630000
2019-11-22,41390000,41620000
2019-11-23,41280000,41520000
2019-11-25,41170000,41400000
2019-11-26,41170000,41400000
2019-11-27,41170000,41400000
2019-11-28,41080000,41310000
2019-12-03,41220000,41440000
2019-12-04,41350000,41580000
2019-12-05,41360000,41580000
2019-12-06,41330000,41550000
2019-12-07,41220000,41450000
2019-12-09,41200000,41420000
2019-12-10,41230000,41450000
2019-12-11,41220000,41440000
2019-12-12,41300000,41530000
2019-12-13,41290000,41520000
2019-12-14,41300000,41530000
2019-12-16,41380000,41600000
2019-12-17,41410000,41630000
2019-12-18,41420000,41640000
2019-12-19,41360000,41580000
2019-12-20,41400000,41630000
2019-12-21,41420000,41650000
2019-12-23,41480000,41700000
2019-12-24,41670000,41890000
2019-12-25,41850000,42120000
2019-12-26,41900000,42200000
2019-12-27,42020000,42370000
2019-12-28,42050000,42450000
2019-12-30,42130000,42530000
2019-12-31,42250000,42750000
2020-01-02,42290000,42640000
2020-01-03,42710000,43030000
2020-01-04,42920000,43300000
2020-01-05,42920000,43300000
2020-01-06,43800000,44300000
2020-01-08,44000000,44500000
2020-01-09,42950000,43450000
2020-01-10,42950000,43350000
2020-01-11,43200000,43650000
2020-01-13,42900000,43300000
2020-01-14,42850000,43250000
2020-01-15,42950000,43300000
2020-01-16,43000000,43350000
2020-01-17,43100000,43450000
2020-01-18,43150000,43550000
2020-01-20,43450000,43850000
2020-01-21,43400000,43850000
2020-01-22,43300000,43750000
2020-01-30,44050000,44450000
2020-02-01,44500000,44950000
2020-02-02,44350000,44850000
2020-02-03,43800000,44500000
2020-02-04,43550000,43950000
2020-02-05,43450000,43900000
2020-02-06,43500000,43950000
2020-02-07,43600000,44000000
2020-02-08,43750000,44200000
2020-02-10,43900000,44350000
2020-02-11,43850000,44200000
2020-02-12,43850000,44200000
2020-02-17,44150000,44450000
2020-02-18,44330000,44630000
2020-02-19,44700000,45050000
2020-02-20,44650000,45000000
2020-02-21,45250000,45650000
2020-02-22,45600000,46050000
2020-02-24,47200000,48000000
2020-02-25,46500000,47400000
2020-02-26,46150000,46950000
2020-02-27,46000000,46700000
2020-02-28,45850000,46500000
2020-02-29,45000000,45800000
2020-03-02,45900000,46350000
2020-03-04,46350000,47000000
2020-03-05,46450000,46950000
2020-03-06,46800000,47300000
2020-03-07,46800000,47300000
2020-03-09,47150000,47850000
2020-03-10,46900000,47550000
2020-03-13,46450000,47150000
2020-03-14,45600000,46700000
2020-03-16,45900000,46800000
2020-03-17,45000000,45900000
2020-03-18,45400000,46200000
2020-03-19,45800000,46600000
2020-03-20,45850000,46650000
2020-03-21,45750000,46550000
2020-03-23,45800000,46500000
2020-03-24,46500000,47200000
2020-03-25,46650000,47350000
2020-03-26,46700000,47400000
2020-03-27,46950000,47750000
2020-03-28,47100000,47900000
2020-03-30,47250000,48350000
2020-03-31,47000000,48200000
2020-04-01,47050000,48050000
2020-04-03,47050000,48050000
2020-04-06,47100000,48100000
2020-04-07,47250000,48250000
2020-04-08,47150000,48000000
2020-04-09,47250000,48100000
2020-04-10,47400000,48250000
2020-04-13,47550000,48400000
2020-04-14,47750000,48550000
2020-04-15,47500000,48300000
2020-04-16,47600000,48350000
2020-04-17,47500000,48250000
2020-04-20,47250000,48000000
2020-04-21,47450000,48100000
2020-04-22,47500000,48150000
2020-04-23,47800000,48450000
2020-04-24,47850000,48500000
2020-04-25,47900000,48550000
2020-04-27,47900000,48550000
2020-04-28,47950000,48600000
2020-04-29,47850000,48500000
2020-05-04,47900000,48500000
2020-05-05,47850000,48450000
2020-05-06,47850000,48450000
2020-05-07,47800000,48250000
2020-05-08,48050000,48500000
2020-05-12,47950000,48350000
2020-05-13,48000000,48400000
2020-05-14,48170000,48550000
2020-05-15,48300000,48670000
2020-05-16,48350000,48750000
2020-05-18,48900000,49400000
2020-05-19,48580000,49030000
2020-05-20,48650000,49100000
2020-05-21,48500000,48950000
2020-05-22,48500000,48950000
2020-05-23,48450000,48900000
2020-05-27,48320000,48700000
2020-05-28,48430000,48800000
2020-05-29,48500000,48870000
2020-05-30,48520000,48900000
2020-06-01,48650000,49000000
2020-06-02,48620000,48970000
2020-06-03,48480000,48830000
2020-06-04,48450000,48800000
2020-06-05,48480000,48820000
2020-06-06,48250000,48650000
2020-06-08,48280000,48630000
2020-06-09,48370000,48720000
2020-06-10,48420000,48770000
2020-06-11,48450000,48800000
2020-06-12,48450000,48800000
2020-06-13,48420000,48770000
2020-06-15,48380000,48720000
2020-06-16,48320000,48670000
2020-06-17,48250000,48600000
2020-06-18,48370000,48700000
2020-06-19,48390000,48720000
2020-06-20,48500000,48850000
2020-06-22,48550000,48900000
2020-06-23,48680000,49030000
2020-06-25,48820000,49200000
2020-06-26,48850000,49200000
2020-06-27,48900000,49270000
2020-06-29,48970000,49320000
2020-06-30,49040000,49390000
2020-07-01,49450000,49850000
2020-07-02,49260000,49640000
2020-07-03,49480000,49850000
2020-07-04,49500000,49880000
2020-07-06,49640000,50020000
2020-07-07,49800000,50250000
2020-07-08,49950000,50350000
2020-07-09,50400000,50800000
2020-07-10,50250000,50700000
2020-07-11,50150000,50600000
2020-07-13,50200000,50600000
2020-07-14,50170000,50530000
2020-07-15,50300000,50670000
2020-07-16,50320000,50690000
2020-07-17,50320000,50690000
2020-07-18,50380000,50780000
2020-07-20,50550000,50930000
2020-07-21,51050000,51500000
2020-07-22,52100000,53050000
2020-07-23,53500000,54800000
2020-07-24,53800000,55400000
2020-07-27,55450000,56900000
2020-07-28,55900000,57400000
2020-07-29,56300000,57700000
2020-07-30,56550000,57800000
2020-07-31,56680000,57980000
2020-08-01,56630000,57930000
2020-08-03,56750000,57900000
2020-08-04,56780000,57930000
2020-08-05,57900000,59100000
2020-08-06,59600000,61400000
2020-08-07,60750000,62400000
2020-08-08,59800000,61700000
2020-08-10,56650000,58280000
2020-08-11,53580000,55480000
